Node_ID,x_int,y_int
6049,153179,164718
6050,153875,164791
6051,155572,165409
6052,153527,164754
6053,155362,165691
6054,156961,165799
6055,156996,165179
6056,153331,161928
6057,156583,165136
6058,152732,161885
6059,152818,161070
6060,152699,161530
6061,152551,160833
6062,151996,160373
6063,152221,161007
6064,151347,160714
6065,151902,161175
6066,151028,160882
6067,150619,160557
6068,154504,156333
6069,154539,155714
6070,154917,156377
6071,155928,156104
6072,158406,155416
6073,156138,155822
6074,158374,155770
6075,158321,156795
6076,157625,156722
6077,158675,156832
6078,157973,156758
6079,158169,159584
6080,158768,159627
6081,159279,160505
6082,158801,159983
6083,158949,160679
6084,159504,161140
6085,158682,160443
6086,159598,160338
6087,160153,160798
6088,160881,160955
6089,160472,160631
6090,171119,160557
6091,171528,160882
6092,172496,160373
6093,171847,160714
6094,172402,161175
6095,173051,160833
6096,173199,161530
6097,173318,161070
6098,172721,161007
6099,173232,161885
6100,173831,161928
6101,173325,164680
6102,174027,164754
6103,173594,166096
6104,174375,164791
6105,173679,164718
6106,173626,165742
6107,175862,165691
6108,177083,165136
6109,176072,165409
6110,177461,165799
6111,177496,165179
6112,180004,161140
6113,180653,160798
6114,181381,160955
6115,180972,160631
6116,180098,160338
6117,179449,160679
6118,179301,159983
6119,179182,160443
6120,179779,160505
6121,179268,159627
6122,178669,159584
6123,175417,156377
6124,175039,155714
6125,175004,156333
6126,176428,156104
6127,178125,156722
6128,176638,155822
6129,178473,156758
6130,179175,156832
6131,178874,155770
6132,178821,156795
6133,178906,155416
6134,183871,148966
6135,184030,148459
6136,183610,146716
6137,183654,148400
6138,184035,146695
6139,184980,146790
6140,185368,147159
6141,185298,147881
6142,185426,146756
6143,185147,147498
6144,185110,148239
6145,184977,149067
6146,184778,148518
6147,186023,148679
6148,185166,148755
6149,186279,146550
6150,186721,135462
6151,186977,133334
6152,187834,133258
6153,189390,135297
6154,188023,132946
6155,188965,135317
6156,188020,135223
6157,187632,134853
6158,187702,134131
6159,187574,135257
6160,187853,134514
6161,187890,133774
6162,188970,133553
6163,188222,133495
6164,189346,133613
6165,189129,133047
6166,194094,126596
6167,193825,125180
6168,194126,126242
6169,194179,125218
6170,194875,125291
6171,196572,125909
6172,194527,125254
6173,196362,126191
6174,197961,126299
6175,197996,125679
6176,194331,122428
6177,197583,125636
6178,193732,122385
6179,193818,121570
6180,193699,122030
6181,193551,121333
6182,192996,120873
6183,193221,121507
6184,192347,121214
6185,192902,121675
6186,192028,121382
6187,191619,121057
6188,195504,116833
6189,195539,116214
6190,195917,116877
6191,196928,116604
6192,199406,115916
6193,197138,116322
6194,199374,116270
6195,199321,117295
6196,198625,117222
6197,199675,117332
6198,198973,117258
6199,199169,120084
6200,199768,120127
6201,200279,121005
6202,199801,120483
6203,199949,121179
6204,200504,121640
6205,199682,120943
6206,200598,120838
6207,201153,121298
6208,201881,121455
6209,201472,121131
6210,212119,121057
6211,212528,121382
6212,213496,120873
6213,212847,121214
6214,213402,121675
6215,214051,121333
6216,214199,122030
6217,214318,121570
6218,213721,121507
6219,214232,122385
6220,214831,122428
6221,214325,125180
6222,215027,125254
6223,214594,126596
6224,215375,125291
6225,214679,125218
6226,214626,126242
6227,216862,126191
6228,218083,125636
6229,217072,125909
6230,218461,126299
6231,218496,125679
6232,221004,121640
6233,221653,121298
6234,222381,121455
6235,221972,121131
6236,221098,120838
6237,220449,121179
6238,220301,120483
6239,220182,120943
6240,220779,121005
6241,220268,120127
6242,219669,120084
6243,216417,116877
6244,216039,116214
6245,216004,116833
6246,217428,116604
6247,219125,117222
6248,217638,116322
6249,219473,117258
6250,220175,117332
6251,219874,116270
6252,219821,117295
6253,219906,115916
6254,224871,109466
6255,225030,108959
6256,224610,107216
6257,224654,108900
6258,225035,107195
6259,225980,107290
6260,227279,107050
6261,226426,107256
6262,226147,107998
6263,226110,108739
6264,226368,107659
6265,226298,108381
6266,225778,109018
6267,225977,109567
6268,227023,109179
6269,226166,109255
6270,245110,107216
6271,245154,108900
6272,245535,107195
6273,245530,108959
6274,246278,109018
6275,246798,108381
6276,246868,107659
6277,246610,108739
6278,246647,107998
6279,246926,107256
6280,247779,107050
6281,246480,107290
6282,247523,109179
6283,246666,109255
6284,245371,109466
6285,246477,109567
6286,240406,115916
6287,239973,117258
6288,240374,116270
6289,240321,117295
6290,240169,120084
6291,240675,117332
6292,240768,120127
6293,240682,120943
6294,240801,120483
6295,240949,121179
6296,241504,121640
6297,241279,121005
6298,242153,121298
6299,242881,121455
6300,242472,121131
6301,241598,120838
6302,239625,117222
6303,238138,116322
6304,236917,116877
6305,237928,116604
6306,236539,116214
6307,236504,116833
6308,233996,120873
6309,233347,121214
6310,232619,121057
6311,233028,121382
6312,233902,121675
6313,234551,121333
6314,234699,122030
6315,234818,121570
6316,234221,121507
6317,234732,122385
6318,235331,122428
6319,238583,125636
6320,238961,126299
6321,238996,125679
6322,237572,125909
6323,235875,125291
6324,237362,126191
6325,235527,125254
6326,234825,125180
6327,235126,126242
6328,235179,125218
6329,235094,126596
6330,230129,133047
6331,229970,133553
6332,230390,135297
6333,230346,133613
6334,229965,135317
6335,229020,135223
6336,228632,134853
6337,228702,134131
6338,228574,135257
6339,228853,134514
6340,228890,133774
6341,229023,132946
6342,229222,133495
6343,227977,133334
6344,228834,133258
6345,227721,135462
6346,227279,146550
6347,226426,146756
6348,225035,146695
6349,225980,146790
6350,226368,147159
6351,224610,146716
6352,224654,148400
6353,224871,148966
6354,225030,148459
6355,225977,149067
6356,225778,148518
6357,226298,147881
6358,226166,148755
6359,226110,148239
6360,226147,147498
6361,227023,148679
6362,236539,155714
6363,236917,156377
6364,237928,156104
6365,236504,156333
6366,238138,155822
6367,245371,148966
6368,245154,148400
6369,246278,148518
6370,245530,148459
6371,246610,148239
6372,246647,147498
6373,245110,146716
6374,246798,147881
6375,245535,146695
6376,246480,146790
6377,246868,147159
6378,247779,146550
6379,246926,146756
6380,247523,148679
6381,246666,148755
6382,240406,155416
6383,246477,149067
6384,240374,155770
6385,240675,156832
6386,239625,156722
6387,240321,156795
6388,240169,159584
6389,239973,156758
6390,240768,159627
6391,240682,160443
6392,240801,159983
6393,240949,160679
6394,241504,161140
6395,241279,160505
6396,242153,160798
6397,241598,160338
6398,242472,160631
6399,242881,160955
6400,238996,165179
6401,238961,165799
6402,238583,165136
6403,237572,165409
6404,235094,166096
6405,237362,165691
6406,235126,165742
6407,235179,164718
6408,235875,164791
6409,234825,164680
6410,235527,164754
6411,235331,161928
6412,234732,161885
6413,234221,161007
6414,234699,161530
6415,234551,160833
6416,233996,160373
6417,234818,161070
6418,233902,161175
6419,233347,160714
6420,232619,160557
6421,233028,160882
6422,222381,160955
6423,221972,160631
6424,221004,161140
6425,221653,160798
6426,221098,160338
6427,220449,160679
6428,220301,159983
6429,220182,160443
6430,220779,160505
6431,220268,159627
6432,219669,159584
6433,220175,156832
6434,219473,156758
6435,219906,155416
6436,219125,156722
6437,219821,156795
6438,219874,155770
6439,217638,155822
6440,216417,156377
6441,217428,156104
6442,216039,155714
6443,216004,156333
6444,213496,160373
6445,212847,160714
6446,212119,160557
6447,212528,160882
6448,213402,161175
6449,214051,160833
6450,214199,161530
6451,214318,161070
6452,213721,161007
6453,214232,161885
6454,214831,161928
6455,218083,165136
6456,218461,165799
6457,218496,165179
6458,217072,165409
6459,215375,164791
6460,216862,165691
6461,215027,164754
6462,214325,164680
6463,214626,165742
6464,214679,164718
6465,214594,166096
6466,209629,172547
6467,209470,173053
6468,209890,174797
6469,209846,173113
6470,209465,174817
6471,208520,174723
6472,208132,174353
6473,208202,173631
6474,208074,174757
6475,208353,174014
6476,208390,173274
6477,208523,172446
6478,208722,172995
6479,207477,172834
6480,208334,172758
6481,207221,174962
6482,206779,186050
6483,206523,188179
6484,205666,188255
6485,204110,186216
6486,205477,188567
6487,204535,186195
6488,205480,186290
6489,205868,186659
6490,205798,187381
6491,205926,186256
6492,205647,186998
6493,205610,187739
6494,204530,187959
6495,205278,188018
6496,204154,187900
6497,204371,188466
6498,199406,194916
6499,197138,195322
6500,199374,195270
6501,195539,195214
6502,195504,195833
6503,196928,195604
6504,195917,195877
6505,198625,196222
6506,199321,196295
6507,199169,199084
6508,199675,196332
6509,198973,196258
6510,199768,199127
6511,199682,199943
6512,199801,199483
6513,199949,200179
6514,200598,199838
6515,201472,200131
6516,200279,200005
6517,201881,200455
6518,201153,200298
6519,200504,200640
6520,195736,206390
6521,195736,207190
6522,195736,207990
6523,195736,206790
6524,195736,207590
6525,195736,208390
6526,195736,209190
6527,195736,209990
6528,195736,208790
6529,195736,209590
6530,195336,209990
6531,195336,209190
6532,195336,208390
6533,195336,209590
6534,195336,208790
6535,195336,207990
6536,195336,207190
6537,195336,206390
6538,195336,207590
6539,195336,206790
6540,194936,206390
6541,194536,206790
6542,194936,207190
6543,194536,206390
6544,194936,206790
6545,194936,207590
6546,194936,208390
6547,194936,209190
6548,194936,207990
6549,194936,208790
6550,194936,209590
6551,194536,209990
6552,194136,209590
6553,194936,209990
6554,194136,209990
6555,194536,209590
6556,194536,208790
6557,194536,207990
6558,194536,209190
6559,194536,208390
6560,194536,207590
6561,194136,207190
6562,194136,206390
6563,194536,207190
6564,194136,206790
6565,193736,206390
6566,193736,207190
6567,193736,207990
6568,193736,206790
6569,193736,207590
6570,194136,207990
6571,194136,208790
6572,194136,207590
6573,194136,208390
6574,194136,209190
6575,193736,209590
6576,193336,209990
6577,193736,209190
6578,193736,209990
6579,193336,209590
6580,193336,208790
6581,193736,208390
6582,193336,209190
6583,193736,208790
6584,193336,208390
6585,193336,207590
6586,193336,206790
6587,193336,207990
6588,193336,207190
6589,193336,206390
6590,192936,206790
6591,192936,207590
6592,192936,206390
6593,192936,207190
6594,192936,207990
6595,192936,208790
6596,192936,209590
6597,192936,208390
6598,192936,209190
6599,192536,209590
6600,192536,208790
6601,192536,207990
6602,192536,209190
6603,192536,208390
6604,192536,207590
6605,192536,206790
6606,192136,206390
6607,192536,207190
6608,192536,206390
6609,192136,206790
6610,192136,207590
6611,192136,208390
6612,192136,207190
6613,192136,207990
6614,192136,208790
6615,192136,209590
6616,191736,209190
6617,191736,208390
6618,191736,209590
6619,191736,208790
6620,192136,209190
6621,191736,207990
6622,191736,207190
6623,191736,206390
6624,191736,207590
6625,191736,206790
6626,191336,206390
6627,191336,207190
6628,191336,207990
6629,191336,206790
6630,191336,207590
6631,191336,208390
6632,191336,209190
6633,190936,209590
6634,191336,208790
6635,191336,209590
6636,190936,209190
6637,190936,208390
6638,190936,207590
6639,190936,208790
6640,190936,207990
6641,190936,207190
6642,190936,206390
6643,190536,206790
6644,190536,207590
6645,190536,206390
6646,190536,207190
6647,190936,206790
6648,190536,207990
6649,190536,208790
6650,190536,209590
6651,190536,208390
6652,190536,209190
6653,190136,209590
6654,190136,208790
6655,190136,207990
6656,190136,209190
6657,190136,208390
6658,190136,207590
6659,190136,206790
6660,189736,206390
6661,190136,207190
6662,190136,206390
6663,189736,206790
6664,189736,207590
6665,189736,208390
6666,189736,207190
6667,189736,207990
6668,189736,208790
6669,189736,209590
6670,189336,209190
6671,189336,208390
6672,189336,209590
6673,189336,208790
6674,189736,209190
6675,189336,207990
6676,189336,207190
6677,189336,206390
6678,189336,207590
6679,189336,206790
6680,188936,206390
6681,188936,207190
6682,188936,207990
6683,188936,206790
6684,188936,207590
6685,188936,208390
6686,188936,209190
6687,188936,209990
6688,188936,208790
6689,188936,209590
6690,189336,209990
6691,190136,209990
6692,190936,209990
6693,189736,209990
6694,190536,209990
6695,191336,209990
6696,192136,209990
6697,192936,209990
6698,191736,209990
6699,192536,209990
6700,191619,217557
6701,192028,217882
6702,192996,217373
6703,192347,217714
6704,192902,218175
6705,193551,217833
6706,193699,218530
6707,193818,218070
6708,193221,218007
6709,193732,218885
6710,194331,218928
6711,197583,222136
6712,197961,222799
6713,197996,222179
6714,196572,222409
6715,194875,221791
6716,196362,222691
6717,194527,221754
6718,193825,221680
6719,194126,222742
6720,194179,221718
6721,194094,223096
6722,189129,229547
6723,188970,230053
6724,189390,231797
6725,189346,230113
6726,188965,231817
6727,188020,231723
6728,187632,231353
6729,187702,230631
6730,187574,231757
6731,187853,231014
6732,187890,230274
6733,188023,229446
6734,188222,229995
6735,186977,229834
6736,187834,229758
6737,186721,231962
6738,186279,243050
6739,186023,245179
6740,185166,245255
6741,183610,243216
6742,184977,245567
6743,184035,243195
6744,184980,243290
6745,185368,243659
6746,185298,244381
6747,185426,243256
6748,185147,243998
6749,185110,244739
6750,184030,244959
6751,184778,245018
6752,183654,244900
6753,183871,245466
6754,178906,251916
6755,179175,253332
6756,178874,252270
6757,178821,253295
6758,178125,253222
6759,176428,252604
6760,178473,253258
6761,176638,252322
6762,175039,252214
6763,175004,252833
6764,178669,256084
6765,175417,252877
6766,179268,256127
6767,179182,256943
6768,179301,256483
6769,179449,257179
6770,180004,257640
6771,179779,257005
6772,180653,257298
6773,180098,256838
6774,180972,257131
6775,181381,257455
6776,177496,261679
6777,177461,262299
6778,177083,261636
6779,176072,261909
6780,173594,262596
6781,175862,262191
6782,173626,262242
6783,173679,261218
6784,174375,261291
6785,173325,261180
6786,174027,261254
6787,173831,258428
6788,173232,258385
6789,172721,257507
6790,173199,258030
6791,173051,257333
6792,172496,256873
6793,173318,257570
6794,172402,257675
6795,171847,257214
6796,171119,257057
6797,171528,257382
6798,160881,257455
6799,160472,257131
6800,159504,257640
6801,160153,257298
6802,159598,256838
6803,158949,257179
6804,158801,256483
6805,158682,256943
6806,159279,257005
6807,158768,256127
6808,158169,256084
6809,158675,253332
6810,157973,253258
6811,158406,251916
6812,157625,253222
6813,158321,253295
6814,158374,252270
6815,156138,252322
6816,154917,252877
6817,155928,252604
6818,154539,252214
6819,154504,252833
6820,151996,256873
6821,151347,257214
6822,150619,257057
6823,151028,257382
6824,151902,257675
6825,152551,257333
6826,152699,258030
6827,152818,257570
6828,152221,257507
6829,152732,258385
6830,153331,258428
6831,156583,261636
6832,156961,262299
6833,156996,261679
6834,155572,261909
6835,153875,261291
6836,155362,262191
6837,153527,261254
6838,152825,261180
6839,153126,262242
6840,153179,261218
6841,153094,262596
6842,148129,269047
6843,147970,269553
6844,148390,271297
6845,148346,269613
6846,147965,271317
6847,147020,271223
6848,146632,270853
6849,146702,270131
6850,146574,271257
6851,146853,270514
6852,146890,269774
6853,147023,268946
6854,147222,269495
6855,145977,269334
6856,146834,269258
6857,145721,271462
6858,145279,282550
6859,145023,284679
6860,144166,284755
6861,142610,282716
6862,143977,285067
6863,143035,282695
6864,143980,282790
6865,144368,283159
6866,144298,283881
6867,144426,282756
6868,144147,283498
6869,144110,284239
6870,143030,284459
6871,143778,284518
6872,142654,284400
6873,142871,284966
6874,137906,291416
6875,138175,292832
6876,137874,291770
6877,137821,292795
6878,137125,292722
6879,135428,292104
6880,137473,292758
6881,135638,291822
6882,134039,291714
6883,134004,292333
6884,137669,295584
6885,134417,292377
6886,138268,295627
6887,138182,296443
6888,138301,295983
6889,138449,296679
6890,139004,297140
6891,138779,296505
6892,139653,296798
6893,139098,296338
6894,139972,296631
6895,140381,296955
6896,136496,301179
6897,136461,301799
6898,136083,301136
6899,135072,301409
6900,132594,302096
6901,134862,301691
6902,132626,301742
6903,132679,300718
6904,133375,300791
6905,132325,300680
6906,133027,300754
6907,132831,297928
6908,132232,297885
6909,131721,297007
6910,132199,297530
6911,132051,296833
6912,131496,296373
6913,132318,297070
6914,131402,297175
6915,130847,296714
6916,130119,296557
6917,130528,296882
6918,119881,296955
6919,119472,296631
6920,118504,297140
6921,119153,296798
6922,118598,296338
6923,117949,296679
6924,117801,295983
6925,117682,296443
6926,118279,296505
6927,117768,295627
6928,117169,295584
6929,117675,292832
6930,116973,292758
6931,117406,291416
6932,116625,292722
6933,117321,292795
6934,117374,291770
6935,115138,291822
6936,113917,292377
6937,114928,292104
6938,113539,291714
6939,113504,292333
6940,110996,296373
6941,110347,296714
6942,109619,296557
6943,110028,296882
6944,110902,297175
6945,111551,296833
6946,111699,297530
6947,111818,297070
6948,111221,297007
6949,111732,297885
6950,112331,297928
6951,115583,301136
6952,115961,301799
6953,115996,301179
6954,114572,301409
6955,112875,300791
6956,114362,301691
6957,112527,300754
6958,111825,300680
6959,112126,301742
6960,112179,300718
6961,112094,302096
6962,107129,308547
6963,106970,309053
6964,107390,310797
6965,107346,309113
6966,106965,310817
6967,106020,310723
6968,105632,310353
6969,105702,309631
6970,105574,310757
6971,105853,310014
6972,105890,309274
6973,106023,308446
6974,106222,308995
6975,104977,308834
6976,105834,308758
6977,104721,310962
6978,104279,322050
6979,104023,324179
6980,103166,324255
6981,101610,322216
6982,102977,324567
6983,102035,322195
6984,102980,322290
6985,103368,322659
6986,103298,323381
6987,103426,322256
6988,103147,322998
6989,103110,323739
6990,102030,323959
6991,102778,324018
6992,101654,323900
6993,101871,324466
6994,96906,330916
6995,97175,332332
6996,96874,331270
6997,96821,332295
6998,96125,332222
6999,94428,331604
7000,96473,332258
7001,94638,331322
7002,93039,331214
7003,93004,331833
7004,96669,335084
7005,93417,331877
7006,97268,335127
7007,97182,335943
7008,97301,335483
7009,97449,336179
7010,98004,336640
7011,97779,336005
7012,98653,336298
7013,98098,335838
7014,98972,336131
7015,99381,336455
7016,95496,340679
7017,95461,341299
7018,95083,340636
7019,94072,340909
7020,91594,341596
7021,93862,341191
7022,91626,341242
7023,91679,340218
7024,92375,340291
7025,91325,340180
7026,92027,340254
7027,91831,337428
7028,91232,337385
7029,90721,336507
7030,91199,337030
7031,91051,336333
7032,90496,335873
7033,91318,336570
7034,90402,336675
7035,89847,336214
7036,89119,336057
7037,89528,336382
7038,78881,336455
7039,78472,336131
7040,77504,336640
7041,78153,336298
7042,77598,335838
7043,76949,336179
7044,76801,335483
7045,76682,335943
7046,77279,336005
7047,76768,335127
7048,76169,335084
7049,76675,332332
7050,75973,332258
7051,76406,330916
7052,75625,332222
7053,76321,332295
7054,76374,331270
7055,74138,331322
7056,72917,331877
7057,73928,331604
7058,72539,331214
7059,72504,331833
7060,69996,335873
7061,69347,336214
7062,68619,336057
7063,69028,336382
7064,69902,336675
7065,70551,336333
7066,70699,337030
7067,70818,336570
7068,70221,336507
7069,70732,337385
7070,71331,337428
7071,74583,340636
7072,74961,341299
7073,74996,340679
7074,73572,340909
7075,71875,340291
7076,73362,341191
7077,71527,340254
7078,70825,340180
7079,71126,341242
7080,71179,340218
7081,71094,341596
7082,66129,348047
7083,65970,348553
7084,66390,350297
7085,66346,348613
7086,65965,350317
7087,65020,350223
7088,64632,349853
7089,64702,349131
7090,64574,350257
7091,64853,349514
7092,64890,348774
7093,65023,347946
7094,65222,348495
7095,63977,348334
7096,64834,348258
7097,63721,350462
7098,63279,361550
7099,63023,363679
7100,62166,363755
7101,60610,361716
7102,61977,364067
7103,61035,361695
7104,61980,361790
7105,62368,362159
7106,62298,362881
7107,62426,361756
7108,62147,362498
7109,62110,363239
7110,61030,363459
7111,61778,363518
7112,60654,363400
7113,60871,363966
7114,55906,370416
7115,56175,371832
7116,55874,370770
7117,55821,371795
7118,55125,371722
7119,53428,371104
7120,55473,371758
7121,53638,370822
7122,52039,370714
7123,52004,371333
7124,55669,374584
7125,52417,371377
7126,56268,374627
7127,56182,375443
7128,56301,374983
7129,56449,375679
7130,57004,376140
7131,56779,375505
7132,57653,375798
7133,57098,375338
7134,57972,375631
7135,58381,375955
7136,54496,380179
7137,54461,380799
7138,54083,380136
7139,53072,380409
7140,50594,381096
7141,52862,380691
7142,50626,380742
7143,50679,379718
7144,51375,379791
7145,50325,379680
7146,51027,379754
7147,50831,376928
7148,50232,376885
7149,49721,376007
7150,50199,376530
7151,50051,375833
7152,49496,375373
7153,50318,376070
7154,49402,376175
7155,48847,375714
7156,48119,375557
7157,48528,375882
7158,37881,375955
7159,37472,375631
7160,36504,376140
7161,37153,375798
7162,36598,375338
7163,35949,375679
7164,35801,374983
7165,35682,375443
7166,36279,375505
7167,35768,374627
7168,35169,374584
7169,35675,371832
7170,34973,371758
7171,35406,370416
7172,34625,371722
7173,35321,371795
7174,35374,370770
7175,33138,370822
7176,31917,371377
7177,32928,371104
7178,31539,370714
7179,31504,371333
7180,28996,375373
7181,28347,375714
7182,27619,375557
7183,28028,375882
7184,28902,376175
7185,29551,375833
7186,29699,376530
7187,29818,376070
7188,29221,376007
7189,29732,376885
7190,30331,376928
7191,33583,380136
7192,33961,380799
7193,33996,380179
7194,32572,380409
7195,30875,379791
7196,32362,380691
7197,30527,379754
7198,29825,379680
7199,30126,380742
7200,30179,379718
7201,30094,381096
7202,25129,387547
7203,24970,388053
7204,25390,389797
7205,25346,388113
7206,24965,389817
7207,24020,389723
7208,22721,389962
7209,23574,389757
7210,23853,389014
7211,23890,388274
7212,23632,389353
7213,23702,388631
7214,24222,387995
7215,24023,387446
7216,22977,387834
7217,23834,387758
7218,4890,389797
7219,4846,388113
7220,4465,389817
7221,4470,388053
7222,3722,387995
7223,3202,388631
7224,3132,389353
7225,3390,388274
7226,3353,389014
7227,3074,389757
7228,2221,389962
7229,3520,389723
7230,2477,387834
7231,3334,387758
7232,4629,387547
7233,3523,387446
7234,9594,381096
7235,10027,379754
7236,9626,380742
7237,9679,379718
7238,9831,376928
7239,9325,379680
7240,9232,376885
7241,9318,376070
7242,9199,376530
7243,9051,375833
7244,8496,375373
7245,8721,376007
7246,7847,375714
7247,7119,375557
7248,7528,375882
7249,8402,376175
7250,10375,379791
7251,11862,380691
7252,13083,380136
7253,12072,380409
7254,13461,380799
7255,13496,380179
7256,16004,376140
7257,16653,375798
7258,17381,375955
7259,16972,375631
7260,16098,375338
7261,15449,375679
7262,15301,374983
7263,15182,375443
7264,15779,375505
7265,15268,374627
7266,14669,374584
7267,11417,371377
7268,11039,370714
7269,11004,371333
7270,12428,371104
7271,14125,371722
7272,12638,370822
7273,14473,371758
7274,15175,371832
7275,14874,370770
7276,14821,371795
7277,14906,370416
7278,19871,363966
7279,20030,363459
7280,19610,361716
7281,19654,363400
7282,20035,361695
7283,20980,361790
7284,21368,362159
7285,21298,362881
7286,21426,361756
7287,21147,362498
7288,21110,363239
7289,20977,364067
7290,20778,363518
7291,22023,363679
7292,21166,363755
7293,22279,361550
7294,22721,350462
7295,22977,348334
7296,23834,348258
7297,25390,350297
7298,24023,347946
7299,24965,350317
7300,24020,350223
7301,23632,349853
7302,23702,349131
7303,23574,350257
7304,23853,349514
7305,23890,348774
7306,24970,348553
7307,24222,348495
7308,25346,348613
7309,25129,348047
7310,30094,341596
7311,29825,340180
7312,30126,341242
7313,30179,340218
7314,30875,340291
7315,32572,340909
7316,30527,340254
7317,32362,341191
7318,33961,341299
7319,33996,340679
7320,30331,337428
7321,33583,340636
7322,29732,337385
7323,29818,336570
7324,29699,337030
7325,29551,336333
7326,28996,335873
7327,29221,336507
7328,28347,336214
7329,28902,336675
7330,28028,336382
7331,27619,336057
7332,31504,331833
7333,31539,331214
7334,31917,331877
7335,32928,331604
7336,35406,330916
7337,33138,331322
7338,35374,331270
7339,35321,332295
7340,34625,332222
7341,35675,332332
7342,34973,332258
7343,35169,335084
7344,35768,335127
7345,36279,336005
7346,35801,335483
7347,35949,336179
7348,36504,336640
7349,35682,335943
7350,36598,335838
7351,37153,336298
7352,37881,336455
7353,37472,336131
7354,48119,336057
7355,48528,336382
7356,49496,335873
7357,48847,336214
7358,49402,336675
7359,50051,336333
7360,50199,337030
7361,50318,336570
7362,49721,336507
7363,50232,337385
7364,50831,337428
7365,50325,340180
7366,51027,340254
7367,50594,341596
7368,51375,340291
7369,50679,340218
7370,50626,341242
7371,52862,341191
7372,54083,340636
7373,53072,340909
7374,54461,341299
7375,54496,340679
7376,57004,336640
7377,57653,336298
7378,58381,336455
7379,57972,336131
7380,57098,335838
7381,56449,336179
7382,56301,335483
7383,56182,335943
7384,56779,336005
7385,56268,335127
7386,55669,335084
7387,52417,331877
7388,52039,331214
7389,52004,331833
7390,53428,331604
7391,55125,332222
7392,53638,331322
7393,55473,332258
7394,56175,332332
7395,55874,331270
7396,55821,332295
7397,55906,330916
7398,60871,324466
7399,61030,323959
7400,60610,322216
7401,60654,323900
7402,61035,322195
7403,61980,322290
7404,62368,322659
7405,62298,323381
7406,62426,322256
7407,62147,322998
7408,62110,323739
7409,61977,324567
7410,61778,324018
7411,63023,324179
7412,62166,324255
7413,63279,322050
7414,63721,310962
7415,63977,308834
7416,64834,308758
7417,66390,310797
7418,65023,308446
7419,65965,310817
7420,65020,310723
7421,64632,310353
7422,64702,309631
7423,64574,310757
7424,64853,310014
7425,64890,309274
7426,65970,309053
7427,65222,308995
7428,66346,309113
7429,66129,308547
7430,71094,302096
7431,70825,300680
7432,71126,301742
7433,71179,300718
7434,71875,300791
7435,73572,301409
7436,71527,300754
7437,73362,301691
7438,74961,301799
7439,74996,301179
7440,71331,297928
7441,74583,301136
7442,70732,297885
7443,70818,297070
7444,70699,297530
7445,70551,296833
7446,69996,296373
7447,70221,297007
7448,69347,296714
7449,69902,297175
7450,69028,296882
7451,68619,296557
7452,72504,292333
7453,72539,291714
7454,72917,292377
7455,73928,292104
7456,76406,291416
7457,74138,291822
7458,76374,291770
7459,76321,292795
7460,75625,292722
7461,76675,292832
7462,75973,292758
7463,76169,295584
7464,76768,295627
7465,77279,296505
7466,76801,295983
7467,76949,296679
7468,77504,297140
7469,76682,296443
7470,77598,296338
7471,78153,296798
7472,78881,296955
7473,78472,296631
7474,89119,296557
7475,89528,296882
7476,90496,296373
7477,89847,296714
7478,90402,297175
7479,91051,296833
7480,91199,297530
7481,91318,297070
7482,90721,297007
7483,91232,297885
7484,91831,297928
7485,91325,300680
7486,92027,300754
7487,91594,302096
7488,92375,300791
7489,91679,300718
7490,91626,301742
7491,93862,301691
7492,95083,301136
7493,94072,301409
7494,95461,301799
7495,95496,301179
7496,98004,297140
7497,98653,296798
7498,99381,296955
7499,98972,296631
7500,98098,296338
7501,97449,296679
7502,97301,295983
7503,97182,296443
7504,97779,296505
7505,97268,295627
7506,96669,295584
7507,93417,292377
7508,93039,291714
7509,93004,292333
7510,94428,292104
7511,96125,292722
7512,94638,291822
7513,96473,292758
7514,97175,292832
7515,96874,291770
7516,96821,292795
7517,96906,291416
7518,101871,284966
7519,102030,284459
7520,101610,282716
7521,101654,284400
7522,102035,282695
7523,102980,282790
7524,103368,283159
7525,103298,283881
7526,103426,282756
7527,103147,283498
7528,103110,284239
7529,102977,285067
7530,102778,284518
7531,104023,284679
7532,103166,284755
7533,104279,282550
7534,104721,271462
7535,104977,269334
7536,105834,269258
7537,107390,271297
7538,106023,268946
7539,106965,271317
7540,106020,271223
7541,105632,270853
7542,105702,270131
7543,105574,271257
7544,105853,270514
7545,105890,269774
7546,106970,269553
7547,106222,269495
7548,107346,269613
7549,107129,269047
7550,112094,262596
7551,112527,261254
7552,112126,262242
7553,112179,261218
7554,112331,258428
7555,111825,261180
7556,111732,258385
7557,111818,257570
7558,111699,258030
7559,111551,257333
7560,110996,256873
7561,111221,257507
7562,110347,257214
7563,109619,257057
7564,110028,257382
7565,110902,257675
7566,112875,261291
7567,114362,262191
7568,115583,261636
7569,114572,261909
7570,115961,262299
7571,115996,261679
7572,118504,257640
7573,119153,257298
7574,119881,257455
7575,119472,257131
7576,118598,256838
7577,117949,257179
7578,117801,256483
7579,117682,256943
7580,118279,257005
7581,117768,256127
7582,117169,256084
7583,113917,252877
7584,113539,252214
7585,113504,252833
7586,114928,252604
7587,116625,253222
7588,115138,252322
7589,116973,253258
7590,117675,253332
7591,117374,252270
7592,117321,253295
7593,117406,251916
7594,122371,245466
7595,122530,244959
7596,122110,243216
7597,122154,244900
7598,122535,243195
7599,123480,243290
7600,123868,243659
7601,123798,244381
7602,123926,243256
